sim_time_s,elapsed_s,x_m,y_m,z_m,control_mode
9.55599999999986,9.55399999999986,0.03876597680123649,0.12252554547154651,0.32461031276377056,Flying
9.589999999999872,9.587999999999871,0.03632837925881471,0.11927426843399426,0.32481682601428613,Flying
9.623999999999883,9.621999999999883,0.03400255064524766,0.11593737366289379,0.3249766968707586,Flying
9.657999999999895,9.655999999999894,0.0317802057330855,0.11252171013526763,0.32509232367065394,Flying
9.691999999999906,9.689999999999905,0.02965303034496085,0.1090345801822334,0.325167220542709,Flying
9.725999999999917,9.723999999999917,0.027613067289978015,0.10548342576959988,0.32520570636116286,Flying
9.759999999999929,9.757999999999928,0.025653026031533886,0.10187555846925601,0.3252126190673422,Flying
9.79399999999994,9.79199999999994,0.02376651495191138,0.09821793764475253,0.32519306098337386,Flying
9.827999999999951,9.82599999999995,0.021948198529124757,0.09451699862945806,0.32515217861389417,Flying
9.861999999999963,9.859999999999962,0.020193884556546856,0.09077853027970066,0.3250949785780671,Flying
9.895999999999974,9.893999999999973,0.018500548689898352,0.0870075992907107,0.32502617975475595,Flying
9.929999999999986,9.927999999999985,0.016866305108373697,0.0832085170951154,0.32495010045745476,Flying
9.963999999999997,9.961999999999996,0.015290332965023828,0.07938484402331067,0.3248705784681319,Flying
9.998000000000008,9.996000000000008,0.013772768636054976,0.07553942467336035,0.3247909210276562,Flying
10.03200000000002,10.030000000000019,0.01231457363467242,0.07167444808072251,0.3247138813778884,Flying
10.066000000000031,10.06400000000003,0.010917387516569484,0.06779152624957516,0.3246416581482858,Flying
10.100000000000042,10.098000000000042,0.009583374258463128,0.06389178485540971,0.32457591374978284,Flying
10.134000000000054,10.132000000000053,0.008315069524178813,0.059975960397269726,0.32451780795375557,Flying
10.168000000000065,10.166000000000064,0.007115235025684168,0.05604449871178559,0.324468042968678,Flying
10.202000000000076,10.200000000000076,0.005986724912528883,0.05209765050659792,0.3244269165578555,Flying
10.236000000000088,10.234000000000087,0.00493236784631497,0.04813556037868718,0.3243943800462137,Flying
10.270000000000099,10.268000000000098,0.003954867190590165,0.04415834660989297,0.32437009842185843,Flying
10.30400000000011,10.30200000000011,0.0030567206135607545,0.04016616984025994,0.3243535101299068,Flying
10.338000000000122,10.336000000000121,0.0022401593931334817,0.036159289479350876,0.3243438845644535,Flying
10.372000000000133,10.370000000000132,0.0015071068526473763,0.03213810740279565,0.32434037567384033,Flying
10.406000000000144,10.404000000000144,0.0008591546534410372,0.02810319907927579,0.32434207049106334,Flying
10.440000000000156,10.438000000000155,0.00029755513092348686,0.02405533277135932,0.3243480317737836,Flying
10.474000000000167,10.472000000000167,-0.0001774205747317526,0.01999609082438962,0.3242718424730221,Rolling
10.508000000000179,10.506000000000178,-0.0006679674686546755,0.015949784074941017,0.31083337424347957,Rolling
10.54200000000019,10.54000000000019,-0.0012161244406144814,0.011938158191050026,0.27863746860937394,Rolling
10.576000000000201,10.5740000000002,-0.001777550455922369,0.00793285023705809,0.23342053911903013,Rolling
10.610000000000213,10.608000000000212,-0.00223317949618282,0.005415059909673326,0.19019411344551806,Rolling
10.644000000000224,10.642000000000223,-0.0021868956823142397,0.0053765250283045254,0.19386501008001708,Rolling
10.678000000000235,10.676000000000235,-0.0020694578073657908,0.0045348309730925745,0.19789439949881377,Rolling
10.712000000000247,10.710000000000246,-0.0019327201741498005,0.003536990477773553,0.19925362158150195,Rolling
10.746000000000258,10.744000000000257,-0.0017788293072753185,0.002432109475530438,0.19959882147889438,Rolling
10.78000000000027,10.778000000000269,-0.0016073278635552332,0.0012284166261961773,0.1996395366993456,Rolling
10.81400000000028,10.81200000000028,-0.0014166619026902653,-7.066629099396352e-05,0.19963941348520056,Rolling
10.848000000000292,10.846000000000291,-0.0012049128267109315,-0.0014618132879426625,0.1996391252259786,Rolling
10.882000000000303,10.880000000000303,-0.0009700351113900622,-0.002941632739244853,0.19963996604085926,Rolling
10.916000000000315,10.914000000000314,-0.0007100171215935504,-0.004506817043865757,0.19964115588784767,Rolling
10.950000000000326,10.948000000000325,-0.0004229139324942979,-0.006154162653917622,0.19964249572462012,Rolling
10.984000000000337,10.982000000000337,-0.00010684815239330803,-0.007880570378864067,0.1996439639248743,Rolling
